"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             29.66240922|                            -95.58331445|10510 CROWN POINT DR, HOUSTON TX 77099|2017-07-06 11:34:00.000|2017-07-06 12:34:00.000|2017-07-06 15:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80517042|                            -95.54343247|1776 GESSNER DR, HOUSTON TX 77080|2017-07-06 11:53:00.000|2017-07-06 12:53:00.000|2017-07-06 16:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66576196|                            -95.59011658|10718 SASHAY DR, HOUSTON TX 77099|2017-07-24 08:59:00.000|2017-07-24 09:59:00.000|2017-07-24 09:54:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67352651|                            -95.55429740|9701 FORUM PARK DR, HOUSTON TX 77036|2017-07-24 09:03:00.000|2017-07-24 10:03:00.000|2017-07-24 10:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67490063|                            -95.47280030|5306 PAISLEY ST, HOUSTON TX 77096|2017-08-09 10:47:00.000|2017-08-10 10:47:00.000|2017-08-09 13:36:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.60129547|                            -95.46170584|15419 BOW LN, HOUSTON TX 77053|2017-07-31 08:12:00.000|2017-07-31 09:12:00.000|2017-07-31 11:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61380234|                            -95.31220271|6202 SWANSEA ST, HOUSTON TX 77048|2017-07-31 08:16:00.000|2017-07-31 09:16:00.000|2017-07-31 10:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85378257|                            -95.50562521|5801 HOLLISTER ST 1715, HOUSTON TX 77092|2017-07-31 08:40:00.000|2017-07-31 09:40:00.000|2017-07-31 11:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84124068|                            -95.38269492|6 BURRESS ST 331, HOUSTON TX 77022|2017-07-31 13:03:00.000|2017-07-31 14:03:00.000|2017-07-31 15:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80642249|                            -95.51436148|9100 CATHEY LN, HOUSTON TX 77080|2017-07-31 13:24:00.000|2017-07-31 14:24:00.000|2017-07-31 14:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82887521|                            -95.43930195|1575 CHANTILLY LN, HOUSTON TX 77018|2017-07-19 08:37:00.000|2017-07-19 09:37:00.000|2017-07-19 11:03:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77707210|                            -95.36408306|2008 FLETCHER ST 12, HOUSTON TX 77009|2017-07-19 09:17:00.000|2017-07-19 10:17:00.000|2017-07-19 14:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66570730|                            -95.54175443|9315 WILLOW MEADOW DR, HOUSTON TX 77031|2017-08-17 08:30:00.000|2017-08-17 09:30:00.000|2017-08-17 12:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.89978690|                            -95.40877581|9421 SWEETWATER LN, HOUSTON TX 77037|2017-07-31 09:32:00.000|2017-07-31 10:32:00.000|2017-07-31 14:37:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.95010082|                            -95.40711730|400 GREENS RD 1901, HOUSTON TX 77060|2017-07-31 09:45:00.000|2017-07-31 10:45:00.000|2017-07-31 11:48:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75775430|                            -95.48974187|1003 BRIARMEAD DR, HOUSTON TX 77057|2017-07-31 10:12:00.000|2017-07-31 11:12:00.000|2017-07-31 11:54:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.76775321|                            -95.21023516|12701 MARKET ST, HOUSTON TX 77015|2017-08-01 08:38:00.000|2017-08-01 09:38:00.000|2017-08-01 12:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68503713|                            -95.59336715|8522 COOKGLASS DR, HOUSTON TX 77072|2017-06-29 08:53:00.000|2017-06-29 09:53:00.000|2017-06-29 11:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71648641|                            -95.37614463|2509 RIVERSIDE DR, HOUSTON TX 77004|2017-06-29 09:10:00.000|2017-06-29 10:10:00.000|2017-06-29 10:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71161265|                            -95.56716721|6303 HAVENDALE DR, HOUSTON TX 77072|2017-09-08 09:32:00.000|2017-09-08 10:32:00.000|2017-09-08 11:32:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77158378|                            -95.60187313|781 COUNTRY PLACE DR 2080, HOUSTON TX 77079|2017-09-08 10:29:00.000|2017-09-08 11:29:00.000|2017-09-08 12:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80862210|                            -95.52496772|2003 BLALOCK RD, HOUSTON TX 77080|2017-07-02 10:28:00.000|2017-07-02 11:28:00.000|2017-07-02 12:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.54953602|                            -95.10538134|1210 EL CAMINO VILLAGE DR 3206, HOUSTON TX 77058|2017-07-02 11:24:00.000|2017-07-02 12:24:00.000|2017-07-02 19:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66534927|                            -95.51693227|10703 VALLEY HILLS DR, HOUSTON TX 77071|2017-07-02 12:49:00.000|2017-07-02 13:49:00.000|2017-07-02 13:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.63597796|                            -95.34806563|5110 SELINSKY RD, HOUSTON TX 77048|2017-06-09 07:25:00.000|2017-06-09 08:25:00.000|2017-06-09 10:16:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59660989|                            -95.18410974|13739 LUDGATE PASS, HOUSTON TX 77034|2017-07-20 09:19:00.000|2017-07-20 10:19:00.000|2017-07-20 16:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71284117|                            -95.39197039|1513 CAMBRIDGE ST, HOUSTON TX 77030|2017-07-20 09:56:00.000|2017-07-20 10:56:00.000|2017-07-21 12:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.89149808|                            -95.41730855|922 PEACH SPRING DR, HOUSTON TX 77088|2017-08-21 09:28:00.000|2017-08-21 10:28:00.000|2017-08-21 13:30:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80765067|                            -95.57434377|2202 WYCLIFFE DR, HOUSTON TX 77043|2017-08-21 09:31:00.000|2017-08-22 09:31:00.000|2017-08-21 10:43:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.87045867|                            -95.33767860|3004 LITTLE YORK RD, HOUSTON TX 77093|2017-06-28 09:16:00.000|2017-06-28 10:16:00.000|2017-06-28 09:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70699268|                            -95.27495196|2417 GALVESTON RD, HOUSTON TX 77012|2017-06-28 09:38:00.000|2017-06-29 09:38:00.000|2017-06-30 12:30:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.81180633|                            -95.35087893|1712 EUEL ST, HOUSTON TX 77009|2017-06-02 08:17:00.000|2017-06-02 09:17:00.000|2017-06-02 12:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73307241|                            -95.33571199|4433 HARBY, HOUSTON TX 77023|2017-07-25 13:49:00.000|2017-07-25 14:49:00.000|2017-07-25 14:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.55631838|                            -95.14697095|250 EL DORADO BLVD 209, HOUSTON TX 77598|2017-07-25 14:42:00.000|2017-07-25 15:42:00.000|2017-07-25 16:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83507439|                            -95.33628148|3381 SADLER ST, HOUSTON TX 77093|2017-07-06 07:30:00.000|2017-07-06 08:30:00.000|2017-07-06 11:36:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.65863084|                            -95.57028170|11303 S WILCREST DR 1503, HOUSTON TX 77099|2017-08-16 14:30:00.000|2017-08-16 15:30:00.000|2017-08-16 18:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.88411291|                            -95.46994014|5714 W GULF BANK RD, HOUSTON TX 77088|2017-06-12 15:58:00.000|2017-06-12 16:58:00.000|2017-06-13 14:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71157048|                            -95.54765837|9303 TOWN PARK DR 373, HOUSTON TX 77036|2017-06-12 16:16:00.000|2017-06-12 17:16:00.000|2017-06-12 18:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80615306|                            -95.35301642|1513 GALE ST, HOUSTON TX 77009|2017-06-12 16:21:00.000|2017-06-12 17:21:00.000|2017-06-13 15:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73802518|                            -95.30070061|7020 AVENUE E ST, HOUSTON TX 77011|2017-06-21 09:56:00.000|2017-06-21 10:56:00.000|2017-06-21 10:56:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59769712|                            -95.49819409|7427 GATEBRIAR CT, HOUSTON TX 77489|2017-06-21 10:06:00.000|2017-06-21 11:06:00.000|2017-06-21 11:09:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81811398|                            -95.30928758|6767 BENNINGTON RD 1128, HOUSTON TX 77028|2017-06-08 11:21:00.000|2017-06-08 12:21:00.000|2017-06-08 14:01:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81811398|                            -95.30928758|6767 BENNINGTON RD 1128, HOUSTON TX 77028|2017-06-08 11:21:00.000|2017-06-08 12:21:00.000|2017-06-08 11:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83491464|                            -95.33628546|3369 SADLER ST, HOUSTON TX 77093|2017-06-12 11:43:00.000|2017-06-12 12:43:00.000|2017-06-12 12:55:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81180618|                            -95.51542216|9021 KERRWOOD LN, HOUSTON TX 77080|2017-06-13 15:33:00.000|2017-06-13 16:33:00.000|2017-06-13 17:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.04500297|                            -95.22518432|1919 FOREST MANOR DR, HOUSTON TX 77339|2017-06-08 15:02:00.000|2017-06-08 16:02:00.000|2017-06-09 20:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.89002248|                            -95.42767244|1610 SADDLE ROCK DR, HOUSTON TX 77088|2017-06-08 15:09:00.000|2017-06-08 16:09:00.000|2017-06-08 18:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75041746|                            -95.44682111|4012 INVERNESS DR, HOUSTON TX 77019|2017-06-08 15:32:00.000|2017-06-10 15:32:00.000|2017-06-08 22:26:54.083|INVESTIGATION / BITE FOLLOW UP / Priority 4                 
1|                             29.85182917|                            -95.48239744|6200 W TIDWELL RD 2205, HOUSTON TX 77092|2017-06-08 16:33:00.000|2017-06-08 17:33:00.000|2017-06-08 18:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.88260144|                            -95.42495419|986 DEWALT ST, HOUSTON TX 77088|2017-06-07 12:18:00.000|2017-06-07 13:18:00.000|2017-06-08 10:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67200099|                            -95.53099224|8701 S BRAESWOOD BLVD 225, HOUSTON TX 77031|2017-06-07 12:54:00.000|2017-06-07 13:54:00.000|2017-06-07 14:46:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78331207|                            -95.33604810|2313 GREGG ST, HOUSTON TX 77026|2017-06-13 15:14:00.000|2017-06-13 16:14:00.000|2017-06-13 17:20:00.000|INVESTIGATION / BITE / Priority 1                           
